imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,budget_adj,revenue_adj,
tt1174042,0.289022,0,0,The Myth of the American Sleepover,Claire Sloma|Marlon Morton|Amanda Bauer|Brett Jacobsen|Nikita Ramsey,,David Robert Mitchell,,independent film|summer,Four young people navigate the suburban wonderland of metro-Detroit looking for love and adventure on the last weekend of summer.,93,Romance|Comedy|Drama,Roman Spring Pictures,5/17/2010,0,0,
tt1545097,0.286433,0,0,Harriet the Spy: Blog Wars,Jennifer Stone|Kristin Booth|Wesley Morgan|Doug Murray|Jason Blicker,,Ron Oliver,Fame is Fleeting. The Internet is Forever...,high school|teen movie|teenager|based on a children's book|blogger,Young spy Harriet Welsch crosses paths with popular student Marion Hawthorne as the two girls vie to become the official blogger of their high school class.,90,Comedy|Drama|Family|TV Movie,Disney Channel|9 Story Media Group,1/1/2010,0,0,
tt1273241,0.285687,0,0,Brotherhood,Trevor Morgan|Jon Foster|Lou Taylor Pucci|Arlen Escarpeta|Jennifer Sipes,http://www.brotherhoodthemovie.com/,Will Canon,Every night was a party. One night went too far.,,"Adam Buckley finds himself in the middle of a convenience store robbery during his last night as a pledge for a college fraternity. When the initiation ritual goes horribly wrong, and every move proves disastrous, Adam is forced to confront a new challenge all together, and he has to take a stand.",79,Drama|Action|Thriller,,1/1/2010,0,0,
tt1013860,0.283241,20000000,4634062,Dylan Dog: Dead of Night,Brandon Routh|Peter Stormare|Sam Huntington|Taye Diggs|Anita Briem,http://dylandogdeadofnight.com/,Kevin Munroe,No pulse? No problem,detective|supernatural|zombies|werewolf|vampires,"The adventures of supernatural private eye, Dylan Dog, who seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket, and blue jeans.",107,Action|Comedy|Horror|Mystery|Science Fiction,Hyde Park Films|platinum studios|Long Distance Films,10/26/2010,20000000,4634062,
tt1707823,0.281852,0,0,Scott Pilgrim vs. the Animation,Michael Cera|Alison Pill|Georgette Perna|Mae Whitman|Jason Schwartzman,,,Read the Comic. Watch the Movie. See the Animation!,,"Scott Pilgrim vs. The Animation is an animated short based on Bryan Lee O'Malley's ""Scott Pilgrim"" franchise.",4,TV Movie|Animation|Adventure,Titmouse,8/10/2010,0,0,
tt2009776,0.279938,0,0,Ben Hur,Joseph Morgan|Stephen Campbell Moore|Emily VanCamp|Kristin Kreuk|Ben Cross,,Steve Shill,,,"About the struggle between the Roman Empire and its rebellious conquest Judaea, and two best friends caught in a terrible moment in history.",184,Family|History|Action|Drama,Akkord Film Produktion GmbH|Drimtim Entertainment|Muse Entertainment Enterprises|Zak Productions|FishCorb Films,5/1/2010,0,0,
tt1241330,0.278689,0,0,Road Train,Xavier Samuel|Bob Morley|Georgina Haig|Sophie Lowe|David Argue,,Dean Francis,Driven to Hell,,A supernatural thriller about a group of teenagers menaced by a driver-less train in the Australian outback.,90,Horror|Thriller|Science Fiction,Screen Australia|Fulcrum Media Finance|ProdigyMovies,5/28/2010,0,0,
tt1535565,0.278268,0,0,Lying to Be Perfect,Poppy Montgomery|Adam Kaufman|Michelle Harrison|Chelah Horsdal|Audrey Wasilewski,,Gary Harvey,,,"By day, Nola Devlin (Poppy Montgomery) is an unassuming, frumpy magazine editor who is overlooked and teased by her coworkers. When the sun sets, though, and she is behind the glow and anonymity of her computer screen, she becomes the famous and â€œreclusiveâ€ advice columnist Belinda Apple. Nolaâ€™s friends, tired of being overworked and overweight, band together to create the â€œCinderella Pact,â€ vowing to lose pounds by following the advice of their â€œfairy godmother,â€ Apple. When her secret identity is threatened, Nola is forced to take her own alter egoâ€™s advice. But, as the group of friends drops dress sizes, their real issues are exposed, and better-than-expected life changes begin to blossom.",89,Comedy,Front Street Pictures|Lifetime Productions,1/30/2010,0,0,
tt1510906,0.276859,0,0,Third Star,Tom Burke|Benedict Cumberbatch|J. J. Feild|Hugh Bonneville|Eros Vlahos,,Hattie Dalton,,friendship|cancer|woman director,"James and his three closest lifelong friends go on an ill-advised trip to the stunning coastal area of Barafundle Bay in West Wales. What follows is a touching and comical adventure dealing with friendship, heroism and love.",92,Drama,,6/1/2010,0,0,
tt1730704,0.494214,500000,0,Milf,Joseph Booton|Ramon Camacho|Philip Marlatt|Jack Cullison|Jamie Bernadette,,Scott Wheeler,They really do know best!,duringcreditsstinger,A group of nerdy college guys who can't seem to connect with girls their own age discover the excitement of hooking up with sexy older women.,88,Comedy,The Asylum|The Global Asylum,10/17/2010,500000,0,
tt1049402,0.275607,30000,617000,Howl,James Franco|Jon Hamm|Mary-Louise Parker|Treat Williams|Jeff Daniels,http://howlthemovie.com/,Rob Epstein|Jeffrey Friedman,The Obscenity Trial That Started a Revolution. The Poem That Rocked a Generation.,poetry|literature|freedom|homosexuality|independent film,"It's San Francisco in 1957, and an American masterpiece is put on trial. Howl, the film, recounts this dark moment using three interwoven threads: the tumultuous life events that led a young Allen Ginsberg to find his true voice as an artist, society's reaction (the obscenity trial), and mind-expanding animation that echoes the startling originality of the poem itself. All three coalesce in a genre-bending hybrid that brilliantly captures a pivotal moment-the birth of a counterculture.",84,Drama,RabbitBandini Productions|Werc Werk Works,8/26/2010,30000,617000,
tt1152822,0.27519,3000000,103735,Freakonomics,Zoe Sloane|Jade Viggiano|Amancaya Aguilar|Kahiry Bess|Alisha Naragsheth,http://www.magpictures.com/freakonomics/,Alex Gibney|Rachel Grady|Heidi Ewing|Seth Gordon|Eugene Jarecki|Morgan Spurlock,Things you always thought you knew but didn't,female nudity|corruption|cheating|experiment|limousine,Some of the world's most innovative documentary filmmakers will explore the hidden side of everything.,93,Documentary,Chad Troutwine Films|Green Film Company|Human Worldwide|Loki Films,10/1/2010,3000000,103735,
tt1570989,0.271442,65000,0,Tiny Furniture,Lena Dunham|Laurie Simmons|Grace Dunham|Rachel Howe|Merritt Wever,http://tinyfurniture.com/,Lena Dunham,"Aura would like you to know that she is having a very, very hard time.",sister sister relationship|male female relationship|mother daughter relationship|two word title|youtube,"After graduating from film school, Aura returns to New York to live with her photographer mother, Siri, and her sister, Nadine, who has just finished high school. Aura is directionless and wonders where to go next in her career and her life. She takes a job in a restaurant and tries unsuccessfully to develop relationships with men, including Keith, a chef where she works, and cult Internet star Jed.",99,Comedy,Tiny Ponies,11/12/2010,65000,0,
tt0473102,0.271381,12500000,3878993,The Perfect Game,"Clifton Collins, Jr.|Cheech Marin|MoisÃ©s Arias|Emilie de Ravin|Jake T. Austin",http://www.theperfectgamemovie.com,William Dear,Dream for the fences.,baseball|sport|based on true story|family relationships,"Based on a true story, a group of boys from Monterrey, Mexico who become the first non-U.S. team to win the Little League World Series.",118,Drama|Family,"HighRoad Entertainment|Prelude Pictures|Lone Runner Entertainment|Kenio Films|Perfect Game, The",4/1/2010,12500000,3878993,
tt1481572,0.269283,0,215576,Happythankyoumoreplease,Josh Radnor|Malin Ã…kerman|Kate Mara|Zoe Kazan|Pablo Schreiber,http://www.happythankyoumoreplease.com/,Josh Radnor,Go Get Yourself Loved,independent film|young boy,"Captures a generational moment - young people on the cusp of truly growing up, tiring of their reflexive cynicism, each in their own ways struggling to connect and define what it means to love and be loved. Six New Yorkers juggle love, friendship, and the keenly challenging specter of adulthood. Sam Wexler is a struggling writer who's having a particularly bad day. When a young boy gets separated from his family on the subway, Sam makes the questionable decision to bring the child back to his apartment and thus begins a rewarding, yet complicated, friendship. Sam's life revolves around his friends-Annie, whose self-image keeps her from commitment; Charlie and Mary Catherine, a couple whose possible move to Los Angeles tests their relationship; and Mississippi, a cabaret singer who catches Sam's eye.",100,Comedy|Romance,Paper Street Films|Tom Sawyer Entertainment|Back Lot Pictures,1/20/2010,0,215576,
tt1791596,0.26795,0,0,Scrat's Continental Crack-Up,Chris Wedge|Simon Pegg,,Steve Martino|Mike Thurmeier,,,"You may think you know the history of continental drift, but forget all that. In pursuit of his most sought after possession, Scrat manges to singled-handedly alter the course of Earthâ€™s history.",3,Animation,Blue Sky Studios,12/25/2010,0,0,
tt1340161,0.265649,2500000,0,The Prince & Me 4: The Elephant Adventure,Kam Heskin|Chris Geere|Jonathan Firth|Selina Lo|Ase Wang,http://www.iconmovies.co.uk/princeandme4/,Catherine Cyran,,woman director,"One year after their royal wedding, King Edvard and Queen Paige of Denmark receive an invitation to attend the wedding of Princess Myra of Sangyoon. Upon their arrival, Paige finds Myra is unhappy with her arranged marriage to the brooding and sinister Kah and is secretly in love with a young elephant handler named Alu.",90,Comedy|Romance,Swingin' Productions|M1 Films,3/23/2010,2500000,0,
tt1315216,0.284327,0,0,Jesse Stone: No Remorse,Tom Selleck|Kathy Baker|Kohl Sudduth|Stephen McHattie|Krista Allen,,Robert Harmon,,cop|new england|jesse stone,"Police Chief Jesse Stone, who was suspended by the Paradise, Mass. Town Council, begins moonlighting for his friend, State Homicide Commander Healy, by investigating a series of murders in Boston, leaving Rose and Suitcase to handle a crime spree in Paradise on their own. Jesse pours his energy into his work in an effort to push away his twin demons: booze and women. When his investigation leads to notorious mob boss Gino Fish, Jesse's pursuit becomes hazardous.",87,Drama|Thriller|Crime|Mystery,Brandman Productions,5/9/2010,0,0,
tt1711366,0.260669,2500000,0,Dead Space: Aftermath,Christopher Judge|Peter Woodward|Kari Wahlgren|Ricardo Antonio Chavira|Gwendoline Yeo,,Mike Disa,The End was only the Beginning.,galaxy|space|gore|dead|adult animation,"The End was only the Beginning.The year is 2509 and not only has Earth lost contact with the Ishimura and Isaac Clarke, but now also the USG O'Bannon, the first responder ship sent to rescue them. Four crew members of the O'Bannon have survived. But what happened to the rest of the crew? What were they doing? What secrets are they keeping? All to be revealed...in the Aftermath! --- Dead Space: Aftermath is a fast paced, horrifying thrill ride told through the perspective of the four survivors by several renowned international directors. Dead Space: Aftermath is an animated film that bridges the storyline between the video games Dead Space and Dead Space 2.",85,Animation|Horror|Science Fiction,Film Roman Productions|Starz Media|Electronic Arts (EA)|Gotham Group|Visceral Games,12/31/2010,2500000,0,
tt1559033,0.259649,0,0,Prowl,Ruta Gedmintas|Joshua Bowman|Courtney Hope|Bruce Payne|Jamie Blackley,,Patrik Syversen,"She was running from her life,now she's running for it.",,"Amber dreams of escaping her small town existence and persuades her friends to accompany her to find an apartment in the big city. When their transportation breaks down, she and her friends gratefully accept a ride in the back of a semi. But when the driver refuses to stop and they discover the cargo is hundreds of cartons of blood, they panic. Their panic turns to terror when the truck disgorges them into a dark, abandoned warehouse where blood-thirsty creatures learn to hunt human prey, which, the friends realize, is what they now are... Written by Svetlio Svilenov",81,Horror|Thriller,After Dark Films|Dobre Films|Midsummer Films|Vision Entertainment Group,9/4/2010,0,0,
tt1464580,0.2596,650000,33245,Stake Land,Danielle Harris|Kelly McGillis|Nick Damici|Connor Paolo|Gregory Jones,http://www.stakelandthefilm.com/,Jim Mickle,The Most Dangerous Thing Is To Be Alive.,male nudity|canada|vampire,"Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to Mister, a death dealing, rogue vampire hunter, to get Martin safely north to Canada, the continent's New Eden.",98,Drama|Horror|Action|Thriller|Science Fiction,Glass Eye Pix|Belladonna Productions|Off Hollywood Pictures,9/30/2010,650000,33245,
tt1606600,0.257311,0,0,DC Showcase: Jonah Hex,Thomas Jane|Linda Hamilton|Jason Marsden|Michelle Trachtenberg|Michael Rooker,,Joaquim Dos Santos,,dc comics|showcase|jonah hex,"When a ruthless brothel madame murders Jonah Hex's current quarry, the disfigured bounty hunter plans to make her pay.",12,Animation|Action|Western,DC Comics|Warner Bros. Animation,7/27/2010,0,0,
